ISBN,Title,FirstDate,LastDate
1451649916,MACRIEVE,2013-07-21,Not Found
1439152780,THE DISTANT HOURS,2010-11-28,2010-12-05
0345532740,"SOMEDAY, SOMEDAY, MAYBE",2013-05-19,Not Found
0061432717,GATOR A-GO-GO,2010-02-14,Not Found
0399157662,D.C. DEAD,2012-01-15,2012-01-22
0446579483,I DRINK FOR A REASON,2009-09-20,Not Found
0312303785,MAYBE THIS TIME,2010-09-19,Not Found
0525951849,THE TEMPLAR SALVATION,2010-11-07,2010-11-14
0778325776,JUST BREATHE,2008-09-14,2008-09-28
1594201757,AHEAD OF THE CURVE,2008-09-07,Not Found
1476724024,VERTIGO 42,2014-06-22,Not Found
159514210X,INFLUENCE,2008-11-16,Not Found
067002645X,A SERPENT&#39;S TOOTH,2013-06-23,Not Found
0345523253,IMPERFECT,2012-04-29,2016-04-10
0061118184,NEW PARADIGM FOR FINANCIAL MARKETS,2008-06-08,2016-04-10
045146527X,VISION IN SILVER,2015-03-22,Not Found
1401322557,PERFECTION,2009-06-28,2016-04-10
1439107947,DAYS OF GOLD,2010-01-17,Not Found
1600781632,THE RISE OF BARACK OBAMA,2008-11-23,2016-04-10
1620402807,THE KENNEDY HALF-CENTURY,2013-11-03,Not Found
0765323966,HALO: CRYPTUM,2011-01-23,Not Found
0316373729,SIX AMENDMENTS,2014-05-11,Not Found
0060884592,THE MAN WHO LOVED CHINA,2008-08-10,Not Found
0385528078,ZONE ONE,2011-11-06,2011-11-13
0446579823,SUPREME COURTSHIP,2008-09-28,Not Found
0307907333,THE UNCOMMON APPEAL OF CLOUDS,2012-11-11,Not Found
038552384X,MONEY AND POWER,2011-05-01,2016-04-10
1250020085,YOUR NEXT BREATH,2015-05-17,Not Found
1401322859,THE MIGHTY QUEENS OF FREEVILLE,2009-02-22,Not Found
0679403930,BLOOD&#39;S A ROVER,2009-10-11,Not Found
1250027934,CORRUPTED,2015-11-15,Not Found
0425265005,SHIFTING SHADOWS,2014-09-21,Not Found
0812989058,SISI,2016-04-03,Not Found
0812997530,HAUSFRAU,2015-04-05,Not Found
0553392980,BETTER,2015-10-18,Not Found
0062296310,DRINKING AND DATING,2014-03-02,2016-04-10
1416593403,THE SPELLMANS STRIKE AGAIN,2010-04-04,Not Found
0374172072,HOLY COW,2015-03-01,Not Found
0307956997,PERFIDIA,2014-09-28,Not Found
0618683356,BEAUTIFUL BOY,2008-06-15,2016-04-10
006222543X,RECONSTRUCTING AMELIA,2013-04-21,2013-04-28
1594205450,GREAT DEGENERATION,2013-07-07,2016-04-10
0399160396,"IT&#39;S THE MIDDLE CLASS, STUPID!",2012-07-29,Not Found
0525952047,THE SOURCE FIELD INVESTIGATIONS,2011-09-11,2016-04-10
0525955062,THE GRATITUDE DIARIES,2015-09-06,Not Found
1455547387,SOMERSET,2014-02-23,2014-03-02
0307383296,A CHAMPION&#39;S MIND,2008-06-29,2016-04-10
0385515049,THE APPEAL,2008-06-08,2008-06-29
1451693664,THE TRAIN TO CRYSTAL CITY,2015-02-08,Not Found
0399155260,DEVIL&#39;S BROOD,2008-10-26,Not Found
1451638450,CAPTAIN VORPATRIL&#39;S ALLIANCE,2012-11-25,Not Found
0307594963,NATURAL BORN HEROES,2015-05-03,2016-04-10
1591846706,THE DEATH OF MONEY,2014-04-27,Not Found
0451240197,POSSESSION,2013-10-20,Not Found
0385527934,BAD MOTHER,2009-05-24,Not Found
1439159661,DEEP KISS OF WINTER,2009-11-01,Not Found
0061246247,THE LAUGHTER OF DEAD KINGS,2008-09-14,Not Found
1426205031,NATIONAL GEOGRAPHIC IMAGE COLLECTION,2009-12-20,Not Found
0316253014,AN ASTRONAUT&#39;S GUIDE TO LIFE ON EARTH,2013-11-17,2016-04-10
0061147761,WE ARE SOLDIERS STILL,2008-09-14,2016-04-10
030738246X,THE BLACK COUNT,2012-10-07,Not Found
0765304961,ENDER IN EXILE,2008-11-30,2008-12-07
0451463153,SHALADOR&#39;S LADY,2010-03-21,Not Found
0061970689,THE TRILLION-DOLLAR CONSPIRACY,2010-07-18,Not Found
0778315339,THE RETURNED,2013-09-15,2013-09-22
1594487510,IMPERFECT BIRDS,2010-04-25,2010-05-02
1400066026,THE SPIES OF WARSAW,2008-06-22,2008-07-06
0307959929,THE SUPREMES AT EARL&#39;S ALL-YOU-CAN-EAT,2013-03-31,Not Found
1476706174,BREAKTHROUGH,2013-07-21,Not Found
1476767319,THE ROSIE EFFECT,2015-01-18,Not Found
0425247562,TANGLE OF NEED,2012-06-17,Not Found
0062387391,THE KEEPER,2014-12-28,Not Found
0385524986,NOT MY DAUGHTER,2010-01-24,2010-01-31
0062078224,JERRY LEE LEWIS,2014-11-16,Not Found
1439183317,THE MEMORY PALACE,2011-01-30,2016-04-10
0786965118,NIGHT OF THE HUNTER,2014-03-30,2014-04-06
0758227175,SOUTHERN COMFORT,2011-05-15,Not Found
0758229631,CLORIS,2009-04-26,Not Found
1400067243,LUCKY US,2014-08-17,2014-08-24
0385506252,SLAVERY BY ANOTHER NAME,2008-07-13,Not Found
0393075966,FREEFALL,2010-02-07,2016-04-10
0062220500,THE CARE AND MANAGEMENT OF LIES,2014-07-20,Not Found
0385344015,I AM HALF-SICK OF SHADOWS,2011-11-20,Not Found
0525953884,TERMINAL CITY,2014-07-06,Not Found
0062385321,WHEN TO ROB A BANK,2015-05-24,2016-04-10
0553807080,HISS OF DEATH,2011-05-01,Not Found
1476706123,RED SPARROW,2013-06-23,Not Found
0385532350,DEXTER IS DELICIOUS,2010-09-26,2010-10-03
0345511425,CRUCIBLE,2013-07-28,Not Found
0345511530,STAR WARS: DARK DISCIPLE,2015-07-26,Not Found
1594202176,THE SELECTED WORKS OF T.S. SPIVET,2009-05-31,Not Found
0786965754,ARCHMAGE,2015-09-20,Not Found
1451627696,AVA GARDNER,2013-07-21,2016-04-10
0670026603,ME BEFORE YOU,2013-01-27,Not Found
0312643403,WILLIAM AND CATHERINE,2011-06-05,Not Found
1596980990,LIFE AFTER DEATH,2009-11-22,Not Found
0765322749,MENTATS OF DUNE,2014-03-30,Not Found
1401324908,STORM FRONT,2013-06-09,Not Found
0307271560,MY FATHER&#39;S TEARS AND OTHER STORIES,2009-06-21,Not Found
1455599875,THE LIGHT OF THE WORLD,2015-05-10,2016-04-10
0756408792,MIRROR SIGHT,2014-05-25,Not Found
1401323146,SUTTON,2012-10-14,Not Found
0670023329,ESCAPE FROM CAMP 14,2012-04-22,2016-04-10
1620408902,CHASING THE SCREAM,2015-02-22,2016-04-10
0865476810,THE PAIN CHRONICLES,2010-09-19,Not Found
006196963X,THE FORT,2010-10-17,Not Found
1451692668,MY FOOT IS TOO BIG FOR THE GLASS SLIPPER,2013-05-05,Not Found
1439172773,RAINWATER,2009-11-22,Not Found
0547719280,THE ARSENAL OF DEMOCRACY,2014-07-06,Not Found
0307408647,THE DEVIL WE KNOW,2008-10-19,Not Found
076533271X,FALLEN MASTERS,2012-10-07,Not Found
0345548515,STAKED,2016-02-14,Not Found
0062381644,THE BONE LABYRINTH,2016-01-03,Not Found
006114665X,THE SLEEPWALKERS,2013-06-02,Not Found
0670026107,MISS JULIA STIRS UP TROUBLE,2013-04-28,Not Found
0765326396,HITMAN,2011-05-15,2016-04-10
0393041654,THE GARDEN OF LAST DAYS,2008-06-22,Not Found
0399165266,ROBERT B. PARKER&#39;S BULL RIVER,2014-01-26,Not Found
0812993292,THE UNLIKELY PILGRIMAGE OF HAROLD FRY,2012-08-19,Not Found
1451666101,THE PEOPLE&#39;S MONEY,2012-03-25,Not Found
1595554572,Dec-41,2012-01-22,Not Found
0307265730,UNACCUSTOMED EARTH,2008-06-08,2009-01-04
0547152574,JANE FONDA,2011-09-18,Not Found
0307587827,PILGRIM&#39;S WILDERNESS,2013-08-11,Not Found
1416565116,NIGHT OF THUNDER,2008-10-12,2008-10-19
0345511441,STAR WARS: LORDS OF THE SITH,2015-05-17,Not Found
1451640943,"NO, THEY CAN&#39;T",2012-04-29,2016-04-10
1603201777,56 (JOE DIMAGGIO AND THE LAST MAGIC NUMBER IN SPORTS),2011-04-03,Not Found
1455578525,COINED,2015-03-29,Not Found
0061474622,YOUR GOVERNMENT FAILED YOU,2008-06-15,Not Found
1565125967,A RELIABLE WIFE,2009-05-10,Not Found
0061582565,THE MACHINE,2009-10-04,Not Found
1416567445,WILD BILL DONOVAN,2011-03-06,2016-04-10
0385522312,MUNSON,2009-07-26,Not Found
1476785058,WHAT COMES NEXT AND HOW TO LIKE IT,2015-04-12,Not Found
0061125350,WITH WINGS LIKE EAGLES,2009-02-01,Not Found
1416964053,MY CUSTOM VAN,2008-08-03,Not Found
0062270184,MURDER 101,2014-09-21,Not Found
0525951776,THE LAST LIE,2010-09-05,Not Found
1476789932,SABAN,2015-08-23,Not Found
0670026611,THE GIRL YOU LEFT BEHIND,2013-09-08,Not Found
1455563110,THE TIME OF OUR LIVES,2015-11-22,2016-04-10
0312587538,OATH OF OFFICE,2012-03-04,Not Found
1476743827,MEN IN GREEN,2015-04-26,2016-04-10
1599953544,FORBIDDEN,2011-10-02,Not Found
0525952365,ONE LAST THING BEFORE I GO,2012-09-09,Not Found
1476776296,THE BEST TEAM MONEY CAN BUY,2015-08-02,2016-04-10
1439102112,THE FACEBOOK EFFECT,2010-06-27,Not Found
0062220756,ALL YOU COULD ASK FOR,2013-04-21,Not Found
1439183813,A LOVE THAT MULTIPLIES,2011-07-24,2016-04-10
0345511506,SCOUNDRELS,Not Found,Not Found
006196140X,DEAR CARY,2011-10-16,Not Found
0374298688,MONSTERS,2013-11-24,Not Found
0307952525,WHILE AMERICA SLEEPS,2012-03-11,Not Found
0374203032,WHAT MONEY CAN&#39;T BUY,2012-05-13,Not Found
1605292796,RUN!,2011-03-20,Not Found
0805095535,WINTER JOURNAL,2012-09-09,Not Found
0553446657,GOING OFF SCRIPT,2015-04-26,Not Found
0060548959,AFTER ALICE,2015-11-15,2016-01-17
0544274156,THE NIXON TAPES,2014-08-17,Not Found
0399156453,NOWHERE TO RUN,2010-04-25,Not Found
0451233174,JENERATION X,2012-05-20,Not Found
0307267105,GOOD STUFF,2011-05-22,Not Found
1439164630,LEFT NEGLECTED,2011-01-30,2011-02-20
0800721896,NOWHERE BUT UP,2012-10-07,Not Found
1455527084,PASTRIX,2013-09-29,Not Found
0374227357,POLITICAL ORDER AND POLITICAL DECAY,2014-10-19,Not Found
0061128899,LIFE SENTENCES,2009-04-05,Not Found
1455518735,SONS OF WICHITA,2014-06-08,Not Found
0399158839,THE RISK AGENT,2012-07-08,Not Found
0393058468,THE ANGLO FILES,2008-09-14,Not Found
145160663X,IT&#39;S SO EASY,2011-10-23,2016-04-10
1401341764,HAPPY ACCIDENTS,2011-10-09,Not Found
0385538499,THE WINTER PEOPLE,2014-03-02,2014-03-09
0061962236,CYBER WAR,2010-05-09,Not Found
1250042968,BORN OF FURY,2014-07-20,Not Found
0060829850,BLUE SMOKE AND MURDER,2008-06-15,Not Found
1608871169,JOHN WAYNE,2013-06-30,2016-04-10
1590514882,AT THE EXISTENTIALIST CAFE,2016-03-20,Not Found
0544002695,BIG DATA,2013-03-31,Not Found
0399173544,BUT ENOUGH ABOUT ME,2015-12-06,Not Found
1439170282,MOBBED,2011-04-24,Not Found
0544279336,PEDRO,2015-05-24,Not Found
038551638X,A DARK MATTER,2010-02-28,Not Found
0553807064,SANTA CLAWED,2008-11-23,Not Found
1426214669,ANDY WARHOL WAS A HOARDER,2016-03-06,Not Found
0345548485,SHATTERED,2014-07-06,Not Found
0553804693,THE REPUBLIC OF THIEVES,2013-10-27,Not Found
0770437540,LEAGUE OF DENIAL,2013-10-27,Not Found
1101907290,WRITING MY WRONGS,2016-03-27,2016-04-10
0399159029,PRAGUE FATALE,2012-05-06,Not Found
0525952101,KING&#39;S CROSS,2011-03-13,Not Found
1594630933,THE FIRST 20 MINUTES,2012-06-03,Not Found
0062116290,CLOUDS OF GLORY,2014-06-01,2016-04-10
0061672475,ALEX AND ME,2008-11-30,2016-04-10
0345511255,SCOUNDRELS,2011-08-07,Not Found
1596987944,SECRET WEAPON,2012-02-05,Not Found
0385536399,REAGAN,2015-05-31,Not Found
1439138311,BROOKLYN,2009-05-24,2009-05-31
0374158355,FRAGMENTS,2010-10-31,Not Found
0345544854,STAR WARS: HEIR TO THE JEDI,2015-03-22,Not Found
1400063515,THE BLACK SWAN,2008-11-09,2016-04-10
159420571X,EVERYTHING I NEVER TOLD YOU,2014-12-07,2015-02-22
1594633029,THE CHURCHILL FACTOR,2014-12-07,Not Found
0670023515,AS THE CROW FLIES,2012-06-03,Not Found
1250041104,UNDER FIRE,2013-09-22,2016-04-10
0375414495,CUTTING FOR STONE,2009-03-08,Not Found
0312368038,STORM CYCLE,2009-08-09,Not Found
1400068606,COMEBACK AMERICA,2010-02-07,Not Found
006233381X,ASHLEY&#39;S WAR,2015-05-10,2016-04-10
1101874457,FOR LOVE OF COUNTRY,2014-11-30,Not Found
0446563374,WITHOUT A WORD,2010-10-03,Not Found
1618689517,THE MAYOR,2014-10-19,Not Found
1476727392,THE EXPLORERS GUILD,2015-11-08,Not Found
0446539724,HITMAN,2008-10-26,Not Found
1401324290,UNTIL TUESDAY,2011-05-22,2016-04-10
006165597X,15 SECONDS,2012-07-29,Not Found
0385532415,THE MAN WHO SAVED THE UNION,2012-10-21,2016-04-10
1401322816,WHAT AMERICANS REALLY WANT...REALLY,2009-10-11,Not Found
0812995368,BEING NIXON,2015-07-12,2016-04-10
1400069297,BLOOD AND BEAUTY,2013-08-18,Not Found
0679644318,THE THINGS THAT MATTER,2012-11-04,Not Found
1439192367,BRILLIANT BLUNDERS,2013-09-22,2016-04-10
0062083392,AFTER I&#39;M GONE,2014-03-02,2014-03-09
1594489505,A THOUSAND SPLENDID SUNS,2008-08-03,Not Found
0446575968,THE TWELFTH INSIGHT,2011-03-06,Not Found
0062009621,DARK PRINCE,2011-03-27,Not Found
0345500717,THE NECKLACE,2008-09-28,2016-04-10
0399156658,THIS IS NOT THE STORY YOU THINK IT IS...,2010-04-25,Not Found
0316008230,THE HORSE BOY,2009-05-03,2016-04-10
1594033773,THE GRAND JIHAD,2010-06-20,Not Found
0316118087,THE AGE OF THE UNTHINKABLE,2009-04-19,2016-04-10
0758258585,TELL ME,2013-07-14,Not Found
0670015784,THE SPIRIT OF STEAMBOAT,2013-11-03,Not Found
0060781009,FOR THE THRILL OF IT,2008-09-14,Not Found
073821356X,29 GIFTS,2009-11-15,Not Found
1439134324,THE HOT GATE,2011-05-22,Not Found
1250044634,BLACK MAN IN A WHITE COAT,2015-09-27,Not Found
0525952608,COMPOUND FRACTURES,2013-09-08,Not Found
0670021555,MISS JULIA RENEWS HER VOWS,2010-04-25,Not Found
0307266516,JERUSALEM,2011-11-13,Not Found
0385515693,IRON CURTAIN,2012-11-25,Not Found
0061730327,THE BOY WHO HARNESSED THE WIND,2009-10-25,Not Found
1594630666,WHY OUR HEALTH MATTERS,2009-09-27,2016-04-10
0385531540,RULES OF BETRAYAL,2010-08-01,Not Found
1451663471,HARD MEASURES,2012-05-20,Not Found
0062092812,TIGER SHRIMP TANGO,2014-02-16,Not Found
0061782424,MUHAMMAD,2010-10-10,Not Found
0670022179,THE LAKE OF DREAMS,2011-01-30,Not Found
0345505085,FAULT LINE,2009-03-29,Not Found
1439195978,CALLED TO COACH,2010-09-19,Not Found
0393080641,THE CONQUERING TIDE,2015-10-11,Not Found
1451625871,ONE DAY IT&#39;LL ALL MAKE SENSE,2011-10-02,2016-04-10
1414319673,IMPLOSION,2012-07-08,Not Found
1455512877,TOP OF THE MORNING,2013-05-12,Not Found
0312622899,AN AMERICAN SPY,2012-04-01,Not Found
1439101078,THAT PERFECT SOMEONE,2010-07-04,Not Found
1770411216,CLOCKWORK ANGELS,2012-09-23,Not Found
1595230637,RUSH LIMBAUGH (AN ARMY OF ONE),2010-06-13,Not Found
0062309528,I MUST SAY,2014-11-23,Not Found
0316261130,WINTER STROLL,2015-11-01,Not Found
0393078116,BLOODMONEY,2011-06-19,Not Found
0525953191,THE GENIUS OF DOGS,2013-02-24,Not Found
1476781222,GENTLEMAN JOLE AND THE RED QUEEN,2016-02-21,Not Found
0062080601,ERASING DEATH,2013-03-17,Not Found
0345511565,DARTH BANE,2009-12-27,Not Found
0345530594,STAR WARS: X-WING: MERCY KILL,2012-08-26,Not Found
1476746826,AGENDA 21: INTO THE SHADOWS,2015-01-25,Not Found
0393071952,NAKED STATISTICS,2013-02-17,Not Found
0446505293,THE GOOD NURSE,2013-05-05,2016-04-10
1451686579,CONTAGIOUS,2013-04-14,2016-04-10
044654146X,START-UP NATION,2009-12-27,Not Found
0871404516,BLOOD WILL OUT,2014-03-30,Not Found
0743299841,DAY AFTER NIGHT,2009-09-27,2009-10-04
1416599436,MICHELLE,2008-11-23,Not Found
0316097845,THE ADMIRALS,2012-06-17,Not Found
0062290398,THE INVASION OF THE TEARLING,2015-06-28,Not Found
0544341414,PAY ANY PRICE,2014-11-02,2016-04-10
1118004574,END GAME,2011-04-03,Not Found
0778326896,LAKESHORE CHRISTMAS,2009-10-18,Not Found
0892969202,I DIDN&#39;T ASK TO BE BORN,2011-11-27,Not Found
1455504769,DEATH OF YESTERDAY,2013-04-14,Not Found
1416583297,THE QUILTER&#39;S KITCHEN,2008-10-26,Not Found
0345535820,THE LAST KISS GOODBYE,2013-09-01,Not Found
076533206X,DANGEROUS WOMEN,2013-12-22,Not Found
1592403778,WATCH YOU BLEED,2008-09-14,2016-04-10
1416544607,IN THE STILL OF THE NIGHT,2010-10-31,Not Found
0765315017,BY SCHISM RENT ASUNDER,2008-08-10,Not Found
0345543750,PURE JOY,2013-11-17,Not Found
0373773021,A MCKETTRICK CHRISTMAS,2008-11-16,Not Found
1250003059,MOB DAUGHTER,2012-03-04,2016-04-10
1594204810,THE MAP AND THE TERRITORY,2013-11-10,Not Found
1476758905,MAGNIFICENT VIBRATION,2014-05-25,Not Found
0312616252,HISS AND HERS,2012-10-07,Not Found
0316018600,A SUMMER AFFAIR,2008-07-20,2008-07-27
0307394069,THE 10 BIG LIES ABOUT AMERICA,2008-12-07,2016-04-10
0062113372,I SUCK AT GIRLS,2012-06-03,Not Found
0316035904,HOLIDAYS ON ICE,2009-01-04,Not Found
125006788X,YES!,2015-08-09,2016-04-10
0375422226,THE AGE OF WONDER,2009-08-16,Not Found
0525951512,MARRY HIM,2010-02-28,Not Found
0399158111,ROBERT B. PARKER&#39;S IRONHORSE,2013-01-27,Not Found
0061234001,FREAKONOMICS,2008-07-06,2016-04-10
1137280107,BENEATH THE SURFACE,2015-04-19,Not Found
1451687478,ANGELS WALKING,2014-09-21,Not Found
0307408493,AMERICAN PRINCE,2008-11-02,Not Found
0374141398,DOCTORED,2014-09-07,Not Found
0345532600,EDGE OF DAWN,2013-03-17,Not Found
0547547986,100 YARDS OF GLORY,2012-01-01,Not Found
145162137X,BRAIN ON FIRE,2012-12-02,Not Found
0375504338,THE ENCHANTRESS OF FLORENCE,2008-06-15,2008-08-03
1439153957,NORTHWEST ANGLE,2011-09-18,Not Found
0425252884,SWEET TEA REVENGE,2013-03-24,Not Found
0812993578,THE WORK,2015-02-01,Not Found
0061989991,A TIME FOR PATRIOTS,2011-05-29,Not Found
0345543793,DO OR DIE,2014-02-23,Not Found
0399169520,MY SUNSHINE AWAY,2015-03-01,2015-03-08
0778312704,AN O&#39;BRIEN FAMILY CHRISTMAS,2011-10-16,Not Found
0871401002,THE MEANING OF HUMAN EXISTENCE,2014-11-02,Not Found
0373777027,A FOOL&#39;S GOLD CHRISTMAS,2012-10-14,Not Found
1250048230,THE SANTANGELOS,2015-07-05,2015-07-12
0061245585,THE RISE OF THE FOURTH REICH,2008-08-31,2016-04-10
0374165734,THE GOOD SOLDIERS,2009-11-01,Not Found
0525954902,THE INSIDER THREAT,2015-07-19,Not Found
0393065677,THE RED BOOK,2009-12-13,Not Found
0071806776,THE FINANCIAL CRISIS AND THE FREE MARKET CURE,2012-10-14,Not Found
0312605862,CHRISTMAS EVE AT FRIDAY HARBOR,2010-11-14,Not Found
1439192960,THE KENNEDY DETAIL,2010-12-12,2016-04-10
0061468436,MAGICIAN&#39;S END,2013-06-02,Not Found
1594487766,YOU HAD ME AT WOOF,2010-11-14,Not Found
0307984761,MY LIFE IN MIDDLEMARCH,2014-02-16,Not Found
031622104X,OPERATION PAPERCLIP,2014-03-23,Not Found
1451642601,THE GARNER FILES,2011-11-20,Not Found
0307377040,NETHERLAND,2008-06-08,Not Found
1400068738,THE WRONG WAR,2011-03-20,Not Found
1400060605,APOLLO&#39;S ANGELS,2011-01-02,Not Found
1936608855,DARK WORLD,2011-10-02,Not Found
0758212739,RETURN TO SENDER,2010-05-16,Not Found
0374105235,A LONG WAY GONE,2008-07-20,2016-04-10
0307717097,THE INFORMATIONIST,2011-04-03,Not Found
1476798176,DID YOU EVER HAVE A FAMILY,2015-10-11,Not Found
0525952454,WALKING WITH GOD THROUGH PAIN AND SUFFERING,2013-10-20,Not Found
1591844002,CAR GUYS VS. BEAN COUNTERS,2011-07-03,2016-04-10
0062207067,LIFE IS A GIFT,2012-12-09,Not Found
0316007021,DROOD,2009-03-01,2009-03-08
0312591071,VALLEY FORGE,2010-11-28,2011-01-09
0544287045,ESSAYS AFTER EIGHTY,2015-02-08,Not Found
0691147728,THE RISE AND FALL OF AMERICAN GROWTH,2016-02-28,Not Found
0316020729,RESCUE,2010-12-19,2010-12-26
1416543333,THE CLINTON TAPES,2009-10-18,Not Found
1439154503,THIS FAMILY OF MINE,2009-10-18,Not Found
1627795391,"LISTEN, LIBERAL",2016-04-10,Not Found
1476749051,MISADVENTURES OF AWKWARD BLACK GIRL,2015-03-01,Not Found
0547636458,THE AUTISTIC BRAIN,2013-05-19,Not Found
140020304X,THUNDER DOG,2011-09-25,Not Found
1476736332,CAULDRON OF GHOSTS,2014-04-27,Not Found
0399156755,THE VALCOURT HEIRESS,2010-10-24,Not Found
0061956937,THE NEW ROAD TO SERFDOM,2010-10-24,Not Found
0670019917,LIBERTY,2008-10-05,Not Found
1118921224,AN INQUIRY INTO THE NATURE AND CAUSES OF THE WEALTH OF STATES,2014-05-04,Not Found
0062101676,KICKING AND DREAMING,2012-10-07,Not Found
0312619766,THE NIGHT SEASON,2011-03-20,Not Found
0312369727,THE TOURIST,2009-04-05,Not Found
0525429077,THE IMPORTANCE OF BEING LITTLE,2016-02-28,Not Found
1476754802,IT&#39;S GOOD TO BE GRONK,2015-08-02,Not Found
0385534833,"CLOSE YOUR EYES, HOLD HANDS",2014-07-27,Not Found
0765329069,EARTH AWAKENS,2014-06-29,Not Found
0061655988,NO WAY BACK,2013-04-21,Not Found
0393082105,SPACE CHRONICLES,2012-03-18,2016-04-10
0312376863,DARK BITES,2014-02-09,Not Found
0385529953,THE GRIFTOPIA,2010-11-21,2016-04-10
0385342942,THE TRUTH ACCORDING TO US,2015-06-28,Not Found
0374236445,POSER,2011-01-23,Not Found
0345503821,THE DAYLIGHT WAR,2013-03-03,Not Found
0307393860,THE STORY SISTERS,2009-06-21,2009-06-28
1620401908,THE GOD ARGUMENT,2013-04-21,Not Found
0871404133,THE SOCIAL CONQUEST OF EARTH,2012-04-22,Not Found
0307889750,THE GOOD SPY,2014-06-15,Not Found
1439173141,COMEBACK 2. 0,2009-12-20,Not Found
0385539258,A LITTLE LIFE,2016-01-17,2016-01-24
052542914X,KITCHENS OF THE GREAT MIDWEST,2015-08-23,2015-09-06
0312631685,LETTER FROM A STRANGER,2012-04-15,Not Found
1439102856,I&#39;LL SCREAM LATER,2009-05-03,Not Found
0061778184,HOW JESUS BECAME GOD,2014-04-27,Not Found
0762779187,BLOOD FEUD,2012-07-08,Not Found
0758212720,MR. AND MISS ANONYMOUS,2009-05-17,Not Found
0062312057,WATERLOO,2015-07-05,Not Found
1476703221,THE SOUND AND THE FURRY,2013-09-29,Not Found
0062279416,PATRIOT,2015-10-04,Not Found
030790735X,THE NOVEL HABITS OF HAPPINESS,2015-08-09,Not Found
0451462289,THE SCOURGE OF GOD,2008-09-21,2008-09-28
0393081591,BUILDING A BETTER TEACHER,2014-08-24,2016-04-10
0743297164,NOT DEAD AND NOT FOR SALE,2011-06-05,Not Found
0758210248,PLUM PUDDING MURDER,2009-10-18,Not Found
039915504X,RESOLUTION,2008-06-22,Not Found
0307719936,GLOCK,2012-02-12,Not Found
0060763264,THE LEGS ARE THE LAST TO GO,2008-10-19,Not Found
0316070084,THE LINK,2009-06-14,Not Found
0743294580,THE IRREGULARS,2008-09-28,Not Found
0312343558,SECOND OPINION,2009-03-08,Not Found
0345549449,TELL MY SONS,2013-07-07,Not Found
1451649940,DARK SKYE,2014-08-24,Not Found
1451691653,THE GEOGRAPHY OF GENIUS,2016-01-31,Not Found
1250041686,I LIKE YOU JUST THE WAY I AM,2014-07-06,2016-04-10
0312595670,STILL MISSING,2010-07-25,2010-08-01
0525954295,MRS. GRANT AND MADAME JULE,2015-03-22,Not Found
1250007143,UNSTOPPABLE,2015-11-29,Not Found
1476709122,REDEFINING REALNESS,2014-02-23,Not Found
0393065146,PANIC!,2008-12-14,2016-04-10
0525951865,DEWEY&#39;S NINE LIVES,2010-10-31,Not Found
125001610X,LEADING FROM BEHIND,2012-09-09,Not Found
0399160574,BRUSH BACK,2015-08-16,Not Found
1400069513,J. D. SALINGER: A LIFE,2011-02-13,Not Found
0312377037,THE BRUTAL TELLING,2009-10-11,Not Found
0399172084,SPECIAL DELUXE,2014-11-02,Not Found
1594489580,THE BRIEF WONDROUS LIFE OF OSCAR WAO,2008-06-29,Not Found
1451651546,THE WOMAN I WANTED TO BE,2014-11-16,Not Found
0307269620,FIRST FAMILY,2010-11-14,Not Found
0425281647,MING TEA MURDER,2015-05-24,Not Found
0345522869,CRUCIBLE OF GOLD,2012-03-25,Not Found
0061456217,MOMENTS OF CLARITY,2009-02-01,Not Found
1586489690,THE BETRAYAL OF THE AMERICAN DREAM,2012-09-02,Not Found
1419715712,WES ANDERSON COLLECTION: THE GRAND BUDAPEST HOTEL,2015-03-15,Not Found
0758225652,DEVIOUS,2011-04-17,Not Found
0786949163,DRAGONS OF THE HOURGLASS MAGE,2009-08-23,Not Found
0805076034,A VOYAGE LONG AND STRANGE,2008-06-08,Not Found
0062306812,THE MINIATURIST,2014-09-14,Not Found
0553807099,MEN OF THE OTHERWORLD,2009-02-15,Not Found
1476710457,THE CHILDREN&#39;S CRUSADE,2015-04-26,Not Found
046502940X,THE ROAD TO FREEDOM,2012-05-27,Not Found
0062318985,REBBE,2014-06-29,Not Found
1101946326,THE SILK ROADS,2016-03-06,Not Found
0385541031,AMERICAN HOUSEWIFE,2016-01-31,Not Found
0312591837,FAMILY PICTURES,2013-04-07,Not Found
0385534183,TRIPLE AGENT,2011-08-07,2016-04-10
1595230955,ROGER AILES,2013-04-28,Not Found
0525950966,THE TEMPTATION OF THE NIGHT JASMINE,2009-02-08,Not Found
1595230645,SEVEN EVENTS THAT MADE AMERICA AMERICA,2010-07-11,Not Found
0061441627,TALES FROM THE DAD SIDE,2008-11-30,Not Found
0465019447,DOG SENSE,2011-06-12,Not Found
1451672489,BULL BY THE HORNS,2012-10-14,2016-04-10
