ISBN,Publisher,Dewey,LC,Title,Number of Pages,Publish Place,Subject Place,Subject,Publish Date,on_NYT,publisher_id,publishplace_id,dewey_id,publisher_freq,publish_place_freq,dewey_freq,Author,author_id,author_frequency
802120237,Atlantic Monthly Press,813/.54,PS3562.E534 B43 2012b,Beastly things,296,New York,4.333333333,213.5555556,2012,1,840,270,345,6,729,667,Donna Leon,753,5
1439170312,Simon & Schuster,,,Gypped,202,New York,28.66666667,199.8571429,2012,1,470,270,0,62,729,0,Carol Higgins Clark,1545,4
345530446,Bantam Books,813/.54,PS3552.R698 B54 2012,The big cat nap,,New York,3.5,144,2012,1,121,270,345,24,729,667,sneaky pie brown,429,3
345510623,Ballantine Books,823/.914,PR6066.E693 D67 2012,Dorchester Terrace,,New York,33.33333333,221.7142857,2012,1,449,270,324,59,729,89,Anne Perry,1442,5
62069888,Harper,813/.54,PS3563.A649 C37 2012,Capitol murder,342,New York,20,412.75,2012,1,1146,270,345,31,729,667,Phillip Margolin,341,3
385536070,Doubleday,813/.54,PS3557.R5355 C35 2012,Calico Joe,198,New York,0,347.75,2012,1,1337,270,345,38,729,667,John Grisham,119,10
312380828,St. Martin's Press,813/.54,PS3569.C725 C66 2012,Come home,,New York,0,325.2,2012,1,1442,270,345,69,729,667,Lisa Scottoline,232,9
316185906,"Little, Brown and Co.",813/.6,PS3618.O436 L54 2012,The lifeboat,,New York,0,341,2012,1,1407,270,287,31,729,205,Charlotte Rogan,1900,1
61804193,Ecco,,,The Cove,,,0,272,2012,1,595,0,0,6,0,0,Ron Rash,965,1
446572993,Grand Central Pub.,813/.54,PS3552.A446 I56 2012,The innocent,,New York,0,172,2012,1,393,270,345,34,729,667,David Baldacci,801,16
399159126,G. P. Putnam's Sons,813/.54,PS3568.O243 W58 2012,The witness,,New York,0,173.4615385,2012,1,1253,270,345,46,729,667,Nora Roberts,677,9
399158863,G. P. Putnam's Sons,813/.54,PS3573.O642 U56 2012,Unnatural acts,,New York,41,191.375,2012,1,1253,270,345,46,729,667,Stuart Woods,565,20
399159029,Marian Wood Books,823/.914,PR6061.E784 P73 2012,Prague fatale,,New York,1,374.75,2012,1,648,270,324,1,729,89,Philip Kerr,688,3
1451658907,Scribner,813/.54,PS3561.I483 W56 2012,The wind through the keyhole,,New York,0,447.3333333,2012,1,505,270,345,31,729,667,Stephen King,235,10
399159088,Putnam Adult,,,Crystal Gardens,,,0,0,2012,1,406,0,0,25,0,0,Amanda Quick,1421,5
345535227,Delacorte Press,813/.6,PS3613.O527 I58 2012,Into the Dreaming,253,"New York, USA",3.5,196.5714286,2012,1,930,367,287,42,51,205,Karen Marie Moning,2147,4
1937007448,Ace Books,813/.54,PS3558.A6427 D45 2012,Deadlocked,,New York,0,201.25,2012,1,1204,270,345,14,729,667,Charlaine Harris,1188,11
399158030,G.P. Putnam's Sons,813/.6,PS3601.T487 R63 2012,Robert B. Parker's lullaby,,New York,15.66666667,191.4444444,2012,1,885,270,287,74,729,205,Ace Atkins,2011,4
446572470,Grand Central Pub.,813/.54,PS3568.O3189 R48 2012,The reverend's wife,,New York,6,268.8,2012,1,393,270,345,34,729,667,Kimberla Lawson Roby,1241,1
446573310,Grand Central Pub.,813/.54,PS3563.A311145 B664 2012,Born of silence,614,New York,0,276.2,2012,1,393,270,345,34,729,667,Sherrilyn Kenyon,1460,7
145166737X,Touchstone/Simon & Schuster,813/.6,PS3606.R3856 S58 2012,Skinnydipping,,New York,0,447,2012,1,1440,270,287,1,729,205,Bethenny Frankel,2080,1
316097497,"Little, Brown and Co.",,PS3566.A822 A6185 2012,11th hour,,New York,23.66666667,241.4285714,2012,1,1407,270,0,31,729,0,James Patterson,1772,44
805090037,Henry Holt and Co.,823/.914,PR6063.A438 B75 2012,Bring Up the Bodies,412,"New York, USA",4.4,199,2012,1,746,367,324,4,51,89,Hilary Mantel,368,2
1451628188,Simon & Schuster,813/.54,PS3555.V259 R63 2012b,The road to grace,,New York,35,231.6666667,2012,1,470,270,345,62,729,667,Richard J. Evans,1873,11
1451664125,Simon & Schuster,,PS3559.R8 I5 2012,In One Person,,New York,0,339.5,2012,1,470,270,0,62,729,0,John Irving,493,3
307594165,Knopf,813/.54,PS3563.O8749 H66 2012,Home,,New York,9,155.3333333,2012,1,1147,270,345,13,729,667,Toni Morrison,451,3
1250000971,St. Martin's Press,823/.914,PR6051.R285 S56 2012,The sins of the father,,New York,47,255.3333333,2012,1,1442,270,324,69,729,89,Jeffrey Archer,1062,5
765330539,Forge,813/.6,PS3603.A4535 D59 2012,A dog's journey,,New York,0,449.3333333,2012,1,1395,270,287,4,729,205,W. Bruce Cameron,592,2
446574627,Grand Central Pub.,813/.54,PS3556.A367 F36 2012,The family Corleone,436,New York,38,225.3333333,2012,1,393,270,345,34,729,667,Edward Falco,1995,1
399157689,G.P. Putnam's Sons,813/.54,PS3569.A516 S75 2012,Stolen prey,,New York,11.5,198.125,2012,1,885,270,345,74,729,667,John Sandford,1262,15
345526511,Ballantine Books,813/.6,PS3602.E764 C65 2012,The Columbus affair,,New York,0,341.5,2012,1,449,270,287,59,729,205,Steve Berry,355,6
670023515,Viking,813/.6,PS3610.O325 A8 2012,As the crow flies,,New York,4,225.1666667,2012,1,63,270,287,25,729,205,"Johnson, Craig",1767,2
61692042,Ecco Press,813/.54,PS3556.O713 C36 2012,Canada,420,New York,12.66666667,201.7142857,2012,1,403,270,345,1,729,667,Richard Ford,2212,2
316098124,Orbit,813/.54,PS3568.O2893 A615 2012,2312,,New York,0,44.25,2012,1,89,270,345,2,729,667,Kim Stanley Robinson,1912,1
399160132,G.P. Putnam's Sons,813/.54,PS3553.U75 S797 2012b,The storm,,New York,0,447.6666667,2012,1,885,270,345,74,729,667,Clive Cussler,1502,25
345527356,Ballantine Books,813/.54,PS3569.H18 B57 2012,A blaze of glory,,New York,0,473.3333333,2012,1,449,270,345,59,729,667,Jeff Shaara,1014,5
1439156417,Atria Books,813/.54,PS3561.A476 I88 2012,Istanbul passage,,"New York, NY",1.333333333,202.1428571,2012,1,1169,53,345,30,19,667,Joseph Kanon,1505,1
425247562,BERKLEY BOOKS,,,Tangle of Need,,,0,670.5,2012,1,1237,0,0,1,0,0,Nalini Singh,1690,2
425247546,Berkley Books,813/.54,PS3558.A443357 K575 2012,Kiss the dead,,New York,0,184.875,2012,1,1425,270,345,6,729,667,Laurell K. Hamilton,1528,10
030758836X,Crown Publishers,813/.6,PS3606.L935 G66 2012,Gone Girl,419,"New York, USA",1.8,88.52380952,2012,1,768,367,287,3,51,205,Gillian Flynn,500,1
312642717,St. Martin's Press,813/.54,PS3570.R587 S67 2012,Spring fever,,New York,0,345.25,2012,1,1442,270,345,69,729,667,Mary Kay Andrews,61,3
446564478,Grand Central Pub.,813/.54,PS3562.U752 B66 2012,Robert Ludlum's The Bourne imperative,,New York,0,179.5,2012,1,393,270,345,34,729,667,Eric Lustbader,1812,3
765316994,Tor,813/.6,PS3619.C256 R43 2012,Redshirts,,New York,0,452,2012,1,1141,270,287,16,729,205,John Scalzi,1909,2
1439156379,Simon & Schuster,813/.54,PS3554.E1755 X6 2012,XO,,New York,0,203.2857143,2012,1,470,270,345,62,729,667,Jeffery Deaver,1270,10
307599469,Alfred A. Knopf,813/.6,PS3619.H586 S43 2012,Seating arrangements,,New York,0,671,2012,1,1344,270,287,35,729,205,Maggie Shipstead,1140,1
345527771,Bantam Books,813/.54,PS3555.V2126 W54 2012,Wicked business,,New York,1,452.6666667,2012,1,121,270,345,24,729,667,Janet Evanovich,624,16
62067753,Harper,823/.914,PR6066.R34 L66 2012,The long earth,336,New York,1,673,2012,1,1146,270,324,31,729,89,Terry Pratchett,2090,4
193636574X,McSweeney's Books,813/.6,PS3605.G48 H65 2012,A hologram for the king,312,San Francisco,18,233.8333333,2012,1,645,201,287,1,1,205,Dave Eggers,1207,2
399158839,G.P. Putnam's Sons,813/.54,PS3566.E234 R57 2012,The risk agent,,New York,1,1334,2012,1,885,270,345,74,729,667,Ridley Pearson,1746,3
61784796,HarperCollins,,,Bloodline,464,,0,200,2012,1,1347,0,0,15,0,0,James Rollins,1294,10
031609983X,"Reagan Arthur Books/Little, Brown and Co.",813/.54,PS3558.I384355 S865 2012,Summerland,,New York,0,233.6666667,2012,1,1261,270,345,1,729,667,Elin Hilderbrand,1085,4
812992970,Random House,813/.6,PS3623.A4366 A73 2012,The Age of Miracles,284,"New York, NY, USA",46,459,2012,1,803,117,287,32,1,205,Karen Thompson Walker,983,1
61928127,Harper,813/.54,PS3573.A4722834 B43 2012,Beautiful ruins,337,New York,6,279.2,2012,1,1146,270,345,31,729,667,Jess Walter,2260,1
1451617755,Atria Books,0813/.6,PS3573.E3935 N49 2012,The next best thing,,New York,5,448.6666667,2012,1,1169,270,418,30,729,1,Jennifer Weiner,347,6
345528506,Delacorte Press,813/.54,PS3569.L275 C75 2012,Criminal,,New York,0,27.66666667,2012,1,930,270,345,42,729,667,Karin Slaughter,1257,8
1451672721,Simon & Schuster,823/.92,PR6103.L43 G65 2012,Gold,,New York,0,0,2012,1,470,270,443,62,729,18,Chris Cleave,1441,1
670023485,Viking,813/.6,PS3608.A7436S53 2012,Shadow of Night,592,"New York,  NY.  USA",0,376.5,2012,1,63,314,287,25,2,205,Deborah E. Harkness,2278,3
316097462,"Little, Brown and Co.",813/.54,PS3566.A822 I6 2012,"I, Michael Bennett",,New York,38,183.8888889,2012,1,1407,270,345,31,729,667,James Patterson,1772,44
399157328,G. P. Putnam's Sons,813/.54,PS3553.O843 B33 2012,Backfire,,New York,0,243.8571429,2012,1,1253,270,345,46,729,667,Catherine Coulter,2166,10
62106066,William Morrow,813/.54,PS3566.H522 G74 2012,The great escape,420,New York,8,178.75,2012,1,1614,270,345,65,729,667,Susan Elizabeth Phillips,154,4
62206281,Harper,,,The Prisoner of Heaven,278,"New York, USA",2.666666667,7,2012,1,1146,367,0,31,51,0,Carlos Ruiz Zafón,1659,2
525952632,Dutton Adult,813/.54,PS3556.A3654 N54 2012,Night watch,,New York,25,277.4,2012,1,1665,270,345,6,729,667,Linda Fairstein,1190,4
006165597X,HarperCollins Publishers,813/.6,PS3607.R654 .A613 2012,15 seconds,,New York,0,0,2012,1,1449,270,287,5,729,205,Andrew Gross,949,4
62073125,Harper,823/.914,PS3619.I5443 F35 2012,The fallen angel,,New York,1,161.3333333,2012,1,1146,270,324,31,729,89,Daniel Silva,1337,8
1451648138,Simon & Schuster,813/.54,PS3552.U723 C74 2012,Creole belle,,New York,4,476,2012,1,470,270,345,62,729,667,James Lee Burke,1000,5
385534795,Doubleday,813/.54,PS3552.O495 S26 2012,The sandcastle girls,,New York,38,231.1428571,2012,1,1337,270,345,38,729,667,Chris Bohjalian,1799,5
312611617,St. Martin's Press,813/.54,PS3560.O275 C58 2012,Close your eyes,,New York,0,128.9333333,2012,1,1442,270,345,69,729,667,Iris Johansen,2117,16
765329042,Tor,813/.54,PS3553.A655 E37 2012,Earth Unaware,368,"New York, USA",0,255.6666667,2012,1,1141,367,345,16,51,667,Orson Scott Card,1266,4
312554192,St. Martin's Press,813/.6,PS3607.I28 W47 2012,Where we belong,,New York,0,672.5,2012,1,1442,270,287,69,729,205,Emily Giffin,1247,3
385343213,Delacorte Press,813/.54,PS3569.T33828 F75 2013,Friends forever,,New York,0,340.75,2013,1,930,270,345,42,729,667,Danielle Steel,1369,22
1439192987,Emily Bestler Books/Atria,813/.6,PS3620.H75 B56 2012,Black list,,New York,0,356.5,2012,1,1654,270,287,3,729,205,Brad Thor,732,7
670023655,Viking,,PR6106.R457 B76 2012,Broken Harbor,450,"New York, USA",4.666666667,427.75,2012,1,63,367,0,25,51,0,Tana French,1841,3
61731161,William Morrow,813/.54,PS3560.A44 J83 2012,Judgment call,,New York,1,344,2012,1,1614,270,345,65,729,667,J. A. Jance,815,9
525952837,Dutton,813/.6,PR9199.4.A8777 T45 2012,Thirteen,,New York,0,0,2012,1,793,270,287,34,729,205,Kelley Armstrong,1395,4
553807749,Bantam Books,813/.54,PS3561.O55 O28 2012,Odd apocalypse,,New York,0,279.2,2012,1,121,270,345,24,729,667,Dean Ray Koontz,1485,10
1451681739,Scribner,823/.92,PR9619.4.S735 L54 2012,The light between oceans,,New York,4,107.7333333,2012,1,505,270,443,31,729,18,M. L. Stedman,2182,1
425258742,Berkley Books,,PS3558.O587 H383 2012,Haven,,New York,13,468.6666667,2012,1,1425,270,0,6,729,0,Kay Hooper,668,2
812993292,Random House,823/.92,PR6110.O98 U55 2012,The Unlikely Pilgrimage of Harold Fry,320,"New York, USA",14.83333333,335.25,2012,1,803,367,443,32,51,18,Rachel Joyce,1283,1
525952861,Dutton,813/.54,PS3557.A8427 S94 2012,Sweet Talk,366,"New York, USA",0,0,2012,1,793,367,345,34,51,667,Julie Garwood,1393,5
786962232,Wizards of the Coast,813/.54,PS3569.A462345 C56 2012,Charon's claw,,"Renton, WA",0,669,2012,1,1265,149,345,8,4,667,R. A. Salvatore,48,8
399157514,G. P. Putnam's Sons,813/.54,PS3557.R489137 S68 2012,The spymasters,,"New York, USA",35,282.8,2012,1,1253,367,345,46,51,667,William E. Butterworth (W.E.B.) Griffin,1296,8
312546610,St. Martin's Press,813/.54,PS3563.A311145 T56 2012,Time untime,,New York,2,0,2012,1,1442,270,345,69,729,667,Sherrilyn Kenyon,1460,7
758258577,Kensington Publisning Corporation,,,you dont want to know,,,0,0,2012,1,1662,0,0,1,0,0,Lisa Jackson,608,5
345530594,Lucas Books,,,Mercy Kill,,,0,167,2012,1,15,0,0,2,0,0,Aaron Allston,2216,4
307959945,Alfred A. Knopf,813/.6,PS3608.E454 D64 2012,The dog stars,,New York,0,450.6666667,2012,1,1344,270,287,35,729,205,Peter Heller,1557,1
345535405,Ballantine Books,813/.54,PS3568.O196 L37 2012,The last victim,,New York,1,276.6,2012,1,449,270,345,59,729,667,Karen Robards,260,4
345528921,Ballantine Books,813/.54,PS3563.A2364 I56 2012,The inn at Rose Harbor,,New York,0,0,2012,1,449,270,345,59,729,667,Debbie Macomber,345,15
145162607X,Simon & Schuster,823/.914,PR6057.R386 K56 2012,The kingmaker's daughter,417,New York,42,315,2012,1,470,270,324,62,729,89,Philippa Gregory,178,8
316204277,"little, Brown and Company",,,"Where'd You Go, Bernadette",330,New York,1,1,2012,1,1510,270,0,1,729,0,Maria Semple,1133,1
345523474,Del Rey,813/.54,PS3552.R6596 W37 2012,Wards of Faerie,,New York,0,335.25,2012,1,446,270,345,7,729,667,Terry Brooks,254,6
1451645678,Atria Books,813/.54,PS3561.R766 T75 2012,Trickster's point,,New York,17,340.4,2012,1,1169,270,345,30,729,667,William Kent Krueger,1804,4
525952365,Dutton,813/.54,PS3570.R5885 O54 2012,One last thing before I go,,New York,0,668,2012,1,793,270,345,34,729,667,Jonathan Tropper,2087,1
312655460,St. Martin's Minotaur,813/.6,PR9199.4.P464 B43 2012,The beautiful mystery,,New York,2,271.3333333,2012,1,673,270,287,2,729,205,Louise Penny,207,5
345515633,Ballantine Books,813/.54,PS3557.E687 R59 2012,Rizzoli & Isles,,New York,0,208.25,2012,1,449,270,345,59,729,667,Tess Gerritsen,658,5
1439102430,Scribner,813/.54,PS3568.E476345 B58 2012,Bones are forever,,New York,2,233.1428571,2012,1,505,270,345,31,729,667,Kathy Reichs,761,6
034551064X,Ballantine Books,823/.914,PR6066.E693 S87 2012,A sunless sea,,New York,33.33333333,164.4166667,2012,1,449,270,324,59,729,89,Anne Perry,1442,5
1416550763,Gallery Books,,,Jaina Proudmoore Tides Of War,,,0,167,2012,1,101,0,0,5,0,0,Christie Golden,82,6
1401322786,Hyperion,813/.6,PS3601.L335 T57 2012,The time keeper,,New York,0,387,2012,1,1143,270,287,10,729,205,Mitch Albom,274,3
316097446,"Little, Brown and Co",813/.54,PS3566.A822 Z96 2012,Zoo,416,"New York, NY",1,150.4545455,2012,1,596,53,345,1,19,667,James Patterson,1772,44
399159266,G. P. Putnams Sons,813/.54,PS3553.U75 T66 2012b,The tombs,,New York,0,337.25,2012,1,428,270,345,1,729,667,Clive Cussler,1502,25
1594203970,Penguin Press,823/.914,PR6069.M59 N84 2012,NW,,New York,21,268.2,2012,1,1271,270,324,5,729,89,Zadie Smith,1073,1
553807994,Bantam Books,813/.54,PS3561.I4813 G37 2012,Garment of shadows,,New York,2.5,275.6,2012,1,121,270,345,24,729,667,Laurie R. King,1089,5
451464761,Roc,813/.54,PS3569.T543 L67 2012,The lord of mountains,,"New York, New York",0,305.8,2012,1,1329,256,345,6,1,667,S. M. Stirling,1679,5
399158499,G. P. Putnam's Sons,813/.54,PS3573.H47473 G66 2012,Gone,,New York,13,445.3333333,2012,1,1253,270,345,46,729,667,Randy Wayne White,1976,7
61990019,Willaim Morrow,813/.54,PS3552.R68543 T54 2012,Tiger's claw,,New York,20.5,335.25,2012,1,1365,270,345,1,729,667,Dale Brown,2126,3
385344333,Delacorte Press,813/.54,PS3553.H4838 W36 2012,A wanted man,,New York,0,217.125,2012,1,930,270,345,42,729,667,Lee Child,662,8
399158812,G. P. Putnam's Sons,813/.54,PS3568.O243 D45 2012,Delusion in death,,New York,39,366,2012,1,1253,270,345,46,729,667,J. D. Robb,526,12
61493341,Harper,813/.54,PS3553.H15 T45 2012,Telegraph Avenue,,New York,1,463,2012,1,1146,270,345,31,729,667,Michael Chabon,1717,1
1594487367,Riverhead Books,813/.54,PS3554.I259 T48 2012,This is how you lose her,,New York,0,668,2012,1,1526,270,345,9,729,667,Junot Díaz,1099,2
1401324444,Hyperion,813/.6,PS3603.A8787 F76 2012,Frozen heat,,New York,39.5,412,2012,1,1143,270,287,10,729,205,Richard Castle,1985,3
399159495,G. P. Putnam's Sons,813/.6,PS3602.R356 R55 2012b,Robert B. Parker's Fool me twice,,New York,25,344,2012,1,1253,270,287,46,729,205,Michael Brandman,868,3
031607991X,Orbit,813/.6,PS3623.E4223 B575 2012,The blinding knife,,New York,0,278.8,2012,1,89,270,287,2,729,205,Brent Weeks,1071,1
1451665164,Atria Books,813/.6,PS3617.U584 F57 2012,A fistful of collars,,New York,0,318,2012,1,1169,270,287,30,729,205,Spencer Quinn,995,3
525952926,Dutton,823/.914,PR6056.O45 W56 2012,Winter of the world,,New York,5,288.2,2012,1,793,270,324,34,729,89,Ken Follett,1881,3
399159843,G.P. Putnam's Sons,813/.54,PS3573.O642 S48 2012b,Severe clear,,New York,3,191.25,2012,1,885,270,345,74,729,667,Stuart Woods,565,20
765321556,Tor,813/.54,PS3573.E217 M53 2012,Midst toil and tribulation,,New York,0,0,2012,1,1141,270,345,16,729,667,David Weber,635,13
076533271X,Tor,813/.6,PS3605.D83 F35 2012,Fallen masters,,"New York, NY",0,9,2012,1,1141,53,287,16,19,205,John Edward,1739,1
312616252,Minotaur Books,,,Hiss And Hers An Agatha Raisin Mystery,,,0,350.5,2012,1,1564,0,0,15,0,0,M. C. Beaton,1123,2
316228532,"Little, Brown and Co.",823/.914,PR6068.O93 C37 2012,The casual vacancy,503,New York,59,199,2012,1,1407,270,324,31,729,89,J. K. Rowling,1540,1
045123801X,New American Library,813/.6,PS3623.A73227 R37 2012,Rapture,,New York,0,446.6666667,2012,1,1419,270,287,6,729,205,J. R. Ward,1364,6
143917282X,Atria,813/.54,PS3568.A8437 F68 2012,Founders,,New York,0,340.25,2012,1,992,270,345,4,729,667,James Wesley Rawles,434,2
1401323146,Hyperion,813/.6,PS3613.O3346 S88 2012,Sutton,,New York,0,668,2012,1,1143,270,287,10,729,205,J. R. Moehringer,571,1
373777027,,813/.6,PS3613.A453 F66 2012b,A fool's gold Christmas,315,,46,449,2012,1,0,0,287,0,0,205,Susan Mallery,1564,1
399157700,G.P. Putnam's Sons,813/.54,PS3569.A516 M33 2012,Mad River,,New York,17,179.125,2012,1,885,270,345,74,729,667,John Sandford,1262,15
425255808,Berkley,813/.6,PS3606.E36 D3898 2013,Dark Storm,370,"New York, USA",3,460.3333333,2012,1,1371,367,287,2,51,205,Christine Feehan,1898,6
60004878,William Morrow,813/.54,PS3562.E426 L58 2012,Live by night,401,New York,8,357.75,2012,1,1614,270,345,65,729,667,Dennis Lehane,943,3
307960471,Alfred A. Knopf,839.82/38,PT8951.24.E83 G6413 2012,Phantom,,New York,3.333333333,476.3333333,2012,1,1344,270,242,35,729,3,Jo Nesbø,2180,4
312546343,Thomas Dunne Books,813/.6,PS3623.O5975 T47 2012,This Book is Full of Spiders,416,New York,0,229.5,2012,1,797,270,287,3,729,205,David Wong,395,1
547819234,Houghton Mifflin Harcourt,813/.54,PS3558.E4775 I5 2012,In sunlight and in shadow,,"Boston, Mass",1,344,2012,1,1137,129,345,5,1,667,Mark Helprin,1500,1
62065246,Harper,813/.54,PS3555.R42 R68 2012,The round house,,"New York, NY",1,182.375,2012,1,1146,53,345,31,19,667,Louise Erdrich,476,1
756407451,Daw Books,,,Redoubt (Valdemar: Collegium Chronicles #4),,,0,308,2012,1,719,0,0,1,0,0,Mercedes Lackey,2074,2
316199869,"Little, Brown and Company",813/.54,PS3566.A822 N96 2012,NYPD red,,New York,39.5,272.8333333,2012,1,863,270,345,17,729,667,James Patterson,1772,44
61974323,,813/.6,PS3608.A78355 I58 2012,Into the woods,513,,0,367.75,2012,1,0,0,287,0,0,205,Kim Harrison,946,6
1594204772,Penguin Press,811/.54,PS3565.L5 T54 2012,A thousand mornings,,New York,0,167,2012,1,1271,270,224,5,729,3,Mary Oliver,1243,3
446580848,,813/.54,PS3554.E472 P36 2012,The panther,629,,1,279.2,2012,1,0,0,345,0,0,667,Nelson DeMille,923,5
345504984,Ballantine Books,813/.54,PS3553.R542 T94 2012,The twelve,624,New York,0,271.6,2012,1,449,270,345,59,729,667,Justin Cronin,1789,2
399157565,G. P. Putnam's Sons,813/.54,PS3553.O692 B64 2012,The bone bed,,New York,0,251.6666667,2012,1,1253,270,345,46,729,667,Patricia Daniels Cornwell,804,8
1439152802,Atria Books,823/.92,PR9619.4.M74 S43 2012,The secret keeper,,New York,42,287.8,2012,1,1169,270,443,30,729,18,Kate Morton,210,2
312547749,Thomas Dunne Books/St. Martin's Press,813/.6,PS3611.I7555 R63 2012,The road to Woodbury,,New York,1,257.1666667,2012,1,806,270,287,3,729,205,Robert Kirkman,1838,4
312651244,St. Martin's Press,813/.54,PS3560.O275 S59 2012,Sleep no more,,New York,0,238.1666667,2012,1,1442,270,345,69,729,667,Iris Johansen,2117,16
765332175,Forge,813/.54,PR9199.3.T36 I76 2012,An Irish country wedding,,New York,1,251.1666667,2012,1,1395,270,345,4,729,667,"Taylor, Patrick",1724,1
385535147,,,,Racketeer,,New York : Doubleday,0,0,2012,1,0,206,0,0,1,0,John Grisham,119,10
316036315,"Little, Brown",813/.54,PS3573.O526 B33 2012,Back to blood,,New York,2,357.5,2012,1,300,270,345,5,729,667,Tom Wolfe,468,1
1451647018,Howard Books,813/.54,PS3561.I4873 B75 2012,The bridge,,"Nashville, TN",0,0,2012,1,233,217,345,2,1,667,Karen Kingsbury,734,5
345528875,Ballantine Books,813/.54,PS3563.A2364 A85 2012,Angels at the table,,New York,38,669,2012,1,449,270,345,59,729,667,Debbie Macomber,345,15
316219363,"Little, Brown and Company",,,The Yellow Birds,,,35,272.2,2012,1,863,0,0,17,0,0,Kevin Powers,1814,1
307907333,Pantheon Books,823/.914,PR6063.C326 U55 2012,The uncommon appeal of clouds,,New York,3,446.3333333,2012,1,1090,270,324,8,729,89,Alexander McCall Smith,1629,9
385343205,Delacorte Press,813/.54,PS3569.T33828 S575 2012,The sins of the mother,,New York,0,447.3333333,2012,1,930,270,345,42,729,667,Danielle Steel,1369,22
